CMPD_CHEMBLID	CANONICAL_SMILES	PCHEMBL_VALUE	ASSAY_CHEMBLID
CHEMBL3353408	COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc2ncc(Cl)c(n2)c3c[nH]c4ccccc34	4.83	CHEMBL3389028
CHEMBL3353409	COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc2ncc(C)c(n2)c3cn(C)c4ccccc34	4.81	CHEMBL3389028
CHEMBL3353410	COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc2nccc(n2)c3cn(C)c4ccccc34	4.79	CHEMBL3389028
CHEMBL3353411	COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc2nccc(n2)c3c[nH]c4ccccc34	4.76	CHEMBL3389028
CHEMBL3355072	C[C@@H]1Cn2ncc(c2CN1c3ccnc4[nH]ccc34)c5ccc(cc5)S(=O)(=O)C	5.82	CHEMBL3379633
CHEMBL3355074	C[C@@H]1Cn2ncc(C3CCN(CC3)S(=O)(=O)C)c2CN1c4cc(Cl)nc5[nH]ccc45	4.9	CHEMBL3379633
CHEMBL3355541	CN1CCC(CNc2ccn3ncc(c4cccc(OC(F)(F)F)c4)c3n2)CC1	5.72	CHEMBL3375414
CHEMBL3355597	Clc1cccc(Cl)c1COc2oc(COc3ccccc3\C=C/4\SC(=O)NC4=O)nn2	4.54	CHEMBL3382404
CHEMBL3355624	CS(=O)c1cccc(c1)c2ccc3ncc(c4ccc(cc4)S(=O)(=O)C)n3n2	5.4	CHEMBL3381295
CHEMBL3355629	CS(=O)c1ccc(cc1)c2cnc3ccc(nn23)c4cccc(c4)S(=O)(=O)C	5.4	CHEMBL3381295
CHEMBL3355633	C[S+]([O-])c1ccc(cc1)c2cnc3ccc(nn23)c4cccc(c4)[S+](C)[O-]	4.92	CHEMBL3381295
CHEMBL3355638	CS(=O)c1ccc(cc1)c2cnc3ccc(nn23)c4cccc(c4)S(=O)(=O)C5CC5	6.4	CHEMBL3381295
CHEMBL3355639	CS(=O)(=O)c1ccc(cc1)c2cnc3ccc(nn23)c4cccc(c4)S(=O)(=O)C5CC5	6.4	CHEMBL3381295
CHEMBL3356239	COc1ccccc1CCNCC(=O)N2CCc3ccccc3C2C4CCCCC4	5.08	CHEMBL3381617
CHEMBL3356242	Clc1cccc(Cl)c1CCNCC(=O)N2CCc3ccccc3C2C4CCCCC4	4.26	CHEMBL3381617
CHEMBL3356246	O=C(CNCC1CCCCC1)N2CCc3ccccc3C2C4CCCCC4	4.59	CHEMBL3381617
CHEMBL3356247	OC1(CNCC(=O)N2CCc3ccccc3C2C4CCCCC4)CCCCC1	4.34	CHEMBL3381617
CHEMBL3356248	OC1(CNCC(=O)N2CCc3ccccc3C2C4CCCCC4)CCCC1	4.11	CHEMBL3381617
CHEMBL3356249	OC1(CNCC(=O)N2CCc3ccccc3C2C4CCCCC4)CCCCCC1	4.3	CHEMBL3381617
CHEMBL3356251	OC1(CNCC(=O)N2CCc3ccccc3[C@@H]2C4CCCCC4)CCCCC1	4.01	CHEMBL3381617
CHEMBL3356252	OC1(CNCC(=O)N2CCc3ccccc3[C@H]2C4CCCCC4)CCCCC1	4.12	CHEMBL3381617
CHEMBL3357994	C[C@@H]1CN(CCN1c2ncc(OCc3ccc(cc3F)S(=O)(=O)C)cn2)c4oc(nn4)C(F)(F)F	5.16	CHEMBL3383394
CHEMBL3357995	C[C@@H]1CN(CCN1c2ncc(OCc3ccc(cc3C#N)S(=O)(=O)C)cn2)c4oc(nn4)C(F)(F)F	5.19	CHEMBL3383394
CHEMBL3357996	C[C@@H]1CN(CCN1c2ncc(OCc3ccc(cc3C#N)C#N)cn2)c4oc(nn4)C(F)(F)F	5.44	CHEMBL3383394
CHEMBL3357997	C[C@@H]1CN(CCN1c2ncc(OCc3ccc(cc3)S(=O)(=O)C)cn2)c4oc(nn4)C(F)(F)F	5.03	CHEMBL3383394
CHEMBL3357999	C[C@@H]1CN(CCN1c2ncc(OCc3ccc(cc3F)C#N)cn2)c4oc(nn4)C(F)(F)F	4.96	CHEMBL3383394
CHEMBL3358000	C[C@@H]1CN(CCN1c2ncc(OCc3ccc(cc3F)n4cnnn4)cn2)c5oc(nn5)C(F)(F)F	5.24	CHEMBL3383394
CHEMBL3358002	C[C@@H]1CN(CCN1c2ncc(OCc3ccc(OS(=O)(=O)C)cc3F)cn2)c4oc(nn4)C(F)(F)F	4.77	CHEMBL3383394
CHEMBL3358005	C[C@@H]1CN(CCN1c2ncc(OCc3ccc(cc3F)S(=O)(=O)C)cn2)c4onc(n4)C(F)(F)F	5.44	CHEMBL3383394
CHEMBL3358007	C[C@@H]1CN(CCN1c2ncc(OCc3ccc(C[S+](C)[O-])cc3F)cn2)c4onc(n4)C(F)(F)F	4.55	CHEMBL3383394
CHEMBL3358012	C[C@@H]1CN(CCN1c2ncc(OCc3ccc(cc3F)S(=O)(=O)C)cn2)C(=O)OC4(COC4)C(F)(F)F	4.96	CHEMBL3383394
CHEMBL3358014	CC(C)c1noc(n1)N2CCN([C@H](C)C2)c3ncc(OCc4ccc(cc4F)S(=O)(=O)C)cn3	5.13	CHEMBL3383394
CHEMBL3358114	CN1CCC(CCCc2cc(Cl)c(c(Cl)c2)S(=O)(=O)N(C(F)F)c3c(C)nn(C)c3C)CC1	6.22	CHEMBL3387701
CHEMBL3358509	O=C(NCCCCN1CCN(CC1)c2ccccc2)c3ccc4ncccc4c3	5	CHEMBL3383594
CHEMBL3358687	OC1(Cc2ccc(F)cc2)CCN(CCNC(=O)Nc3ccnc4ccsc34)CC1	5.3	CHEMBL3382939
CHEMBL3358925	Cc1ccc(F)cc1C(C)(C)CC(O)(Cc2cc3cc(ncc3[nH]2)c4ccccc4)C(F)(F)F	5.42	CHEMBL3374297
CHEMBL3358937	CC(C)(CC(O)(Cc1cc2cc(ncc2[nH]1)N3CCOCC3)C(F)(F)F)c4ccccc4S(=O)(=O)C	4.7	CHEMBL3374297
CHEMBL3359220	Cc1nc(nc(OCCCN2CCCCC2)c1Cl)c3ccccc3	6.55	CHEMBL3382984
CHEMBL3359230	Cc1nc(nc(OCCCN2CCCC2)c1Cl)c3ccccc3	5.43	CHEMBL3382984
CHEMBL3359234	Cc1ccc(cc1)c2nc(C)c(Cl)c(OCCCN3CCCCC3)n2	6.02	CHEMBL3382984
CHEMBL3359236	Cc1nc(nc(OCCCN2CCCCC2)c1Cl)c3ccc(cc3)C(F)(F)F	5.58	CHEMBL3382984
CHEMBL3359237	Cc1nc(nc(OCCCN2CCCCC2)c1Cl)c3ccc(F)cc3	5.81	CHEMBL3382984
CHEMBL3359238	Cc1nc(nc(OCCCN2CCCCC2)c1Cl)c3ccc(F)c(F)c3	5.85	CHEMBL3382984
CHEMBL3359239	Cc1nc(nc(OCCCN2CCCCC2)c1Cl)c3ccc(Cl)cc3	5.16	CHEMBL3382984
CHEMBL3359261	CC(C)(C)n1ncc2CC3(CCN(CC3)C(=O)c4ccc5[nH]ncc5c4)CC(=O)c12	4.68	CHEMBL3385491
CHEMBL3359262	CC(C)n1ncc2CC3(CCN(CC3)C(=O)c4ccc5[nH]ncc5c4)CC(=O)c12	4.64	CHEMBL3385491
CHEMBL3359264	CC(C)n1ncc2CC3(CCN(CC3)C(=O)c4cnc5cc[nH]c5c4)CC(=O)c12	4.54	CHEMBL3385491
CHEMBL338109	CN1C(=O)[C@H](NC(=O)C(N)Cc2ccccc2)N=C(c3ccccc3)c4ccccc14	5.06	CHEMBL686879
CHEMBL3392292	CS(=O)(=O)O.NC[C@@H]1CC[C@@]2(CC1)OOC3(O2)C4CC5CC(CC3C5)C4	5.75	CHEMBL895925
CHEMBL339327	FC(F)(F)CN1C(=O)[C@H](NC(=O)Cc2cc(Cl)cc(Cl)c2)N=C(c3ccccc3)c4ccccc14	5.4	CHEMBL686879
CHEMBL3393706	Fc1cccc(F)c1c2ccc3[nH]nc(c4cncc(O[C@H]5CNCCC56CC6)n4)c3c2	5.43	CHEMBL3396429
CHEMBL3393710	Fc1cccnc1c2ccc3[nH]nc(c4cncc(O[C@H]5CNCCC56CC6)n4)c3c2	5.52	CHEMBL3396429
CHEMBL3393717	Oc1ccc(c(F)c1)c2ccc3[nH]nc(c4cncc(O[C@H]5CNCCC56CC6)n4)c3c2	6.1	CHEMBL3396429
CHEMBL3393718	NC(=O)c1ccc(c(F)c1)c2ccc3[nH]nc(c4cncc(O[C@H]5CNCCC56CC6)n4)c3c2	5.96	CHEMBL3396429
CHEMBL3393719	CS(=O)(=O)c1ccc(c(F)c1)c2ccc3[nH]nc(c4cncc(O[C@H]5CNCCC56CC6)n4)c3c2	5.7	CHEMBL3396429
CHEMBL3393720	CS(=O)(=O)Nc1ccc(c(F)c1)c2ccc3[nH]nc(c4cncc(O[C@H]5CNCCC56CC6)n4)c3c2	5.64	CHEMBL3396429
CHEMBL3393730	COC(=O)N[C@@H](C(C)C)C(=O)N1C[C@@H](C)C[C@H]1c2ncc([nH]2)c3ccc(cc3)c4ccc(s4)c5cc6[nH]c(nc6s5)[C@@H]7C[C@H](C)CN7C(=O)[C@@H](NC(=O)OC)C(C)C	4.6	CHEMBL3396520
CHEMBL3394201	COc1ccc(CC(=O)N2CCC3(CC2)CN(C3)[C@@H]4CCc5cc(ccc45)c6cc(C)ncn6)c(c1)C(=O)N	4.33	CHEMBL3396351
CHEMBL339457	CCN(CC)C(=O)c1ccc(cc1)C(=C2CCNCC2)c3cccc(F)c3	5.52	CHEMBL1947877
CHEMBL3398175	COc1ccccc1c2ccc3cnc(Nc4ccc(cc4OC)[C@H]5CCN(CCO)C[C@@H]5O)nn23	5.17	CHEMBL3398704
CHEMBL3398269	CC(C)N1Cc2cc(ccc2C1=O)c3onc(c3C)c4ccc(F)cc4F	5.98	CHEMBL3399089
CHEMBL3398278	CC(C)N1Cc2cc(ccc2C1=O)c3onc(c3)c4ccc(Cl)nc4	4.4	CHEMBL3399089
CHEMBL3398280	COc1ccc(cn1)c2cc(on2)c3ccc4C(=O)N(Cc4c3)C(C)C	4.92	CHEMBL3399089
CHEMBL3400819	Fc1cnc2C=CC(=O)N3CC(CC45CCC(CC4)(CO5)NCc6ccc7OCC(=O)Nc7n6)c1c23	4.52	CHEMBL3404544
CHEMBL3400820	Fc1cnc2C=CC(=O)N3CC(F)(CC45CCC(CC4)(CO5)NCc6ccc7OCC(=O)Nc7n6)c1c23	4.86	CHEMBL3404543
CHEMBL3400821	CO[C@@]1(CC23CCC(CC2)(CO3)NCc4ccc5OCC(=O)Nc5n4)CN6C(=O)C=Cc7ncc(F)c1c67	5.14	CHEMBL3404543
CHEMBL3400822	CO[C@]1(CC23CCC(CC2)(CO3)NCc4ccc5OCC(=O)Nc5n4)CN6C(=O)C=Cc7ncc(F)c1c67	4.61	CHEMBL3404543
CHEMBL3401350	CC(C)[C@]1(C)CC(=O)N(Cc2cc(F)cc(c2)C(=O)N[C@@H](C)c3ccccc3)C(=N)N1	5.05	CHEMBL3406751
CHEMBL3401424	Cl.C1CCN(C1)C23CNCC(C(C2)c4ccccc4)C(C3)c5ccccc5	5.58	CHEMBL3407223
CHEMBL3402185	O[C@@]1(CC23CCC(CC2)(CO3)NCc4ccc5OCC(=O)Nc5n4)CN6C(=O)C=Cc7ncc(Cl)c1c67	4.27	CHEMBL3404543
CHEMBL340353	CN1C(=O)[C@H](NC(=O)CCC2CCCCC2)N=C(c3ccccc3)c4ccccc14	6	CHEMBL686879
CHEMBL3403995	COCCCOc1cc(ccc1OC)C(=O)N(C[C@@H]2CNC[C@H]2OC(=O)NCc3ccccc3)C(C)C	4.89	CHEMBL3406672
CHEMBL3407783	CNC(=O)[C@@]12C[C@@H]1[C@H]([C@H](O)[C@@H]2O)n3cnc4c(NC)nc(nc34)C#Cc5cccs5	4.94	CHEMBL3414402
CHEMBL3407784	CNC(=O)[C@@]12C[C@@H]1[C@H]([C@H](O)[C@@H]2O)n3cnc4c(NC)nc(nc34)C#Cc5ccc(Cl)s5	4.89	CHEMBL3414402
CHEMBL3408274	C[C@@H](N(C)c1cc(F)cc(F)c1)c2cc(cc3C(=O)C=C(Oc23)N4CCOCC4)C(=O)N(C)C	4.72	CHEMBL3411230
CHEMBL3408381	S=C(Nc1ccccc1)Nc2nc(cc(c3ccccc3)c2C#N)c4ccccc4	4.32	CHEMBL3413736
CHEMBL3408382	N#Cc1c(cc(nc1\N=C\2/SC(=NN2c3ccccc3)c4ccccc4)c5ccccc5)c6ccccc6	5.12	CHEMBL3413736
CHEMBL3408383	CC(=O)C1=NN(\C(=N\c2nc(cc(c3ccccc3)c2C#N)c4ccccc4)\S1)c5ccccc5	4.49	CHEMBL3413736
CHEMBL3408384	CC(=O)C1=NN(\C(=N\c2nc(cc(c3ccccc3)c2C#N)c4ccccc4)\S1)c5ccc(C)cc5	4.54	CHEMBL3413736
CHEMBL3408385	COc1ccc(cc1)N2N=C(S/C/2=N\c3nc(cc(c4ccccc4)c3C#N)c5ccccc5)C(=O)C	4.75	CHEMBL3413736
CHEMBL3408386	CC(=O)C1=NN(\C(=N\c2nc(cc(c3ccccc3)c2C#N)c4ccccc4)\S1)c5ccc(Cl)cc5	4.94	CHEMBL3413736
CHEMBL3408387	CCOC(=O)C1=NN(\C(=N\c2nc(cc(c3ccccc3)c2C#N)c4ccccc4)\S1)c5ccccc5	4.98	CHEMBL3413736
CHEMBL3408388	CCOC(=O)C1=NN(\C(=N\c2nc(cc(c3ccccc3)c2C#N)c4ccccc4)\S1)c5ccc(C)cc5	5.03	CHEMBL3413736
CHEMBL3408389	CCOC(=O)C1=NN(\C(=N\c2nc(cc(c3ccccc3)c2C#N)c4ccccc4)\S1)c5ccc(Cl)cc5	5.08	CHEMBL3413736
CHEMBL3408390	O=C(Nc1ccccc1)C2=NN(\C(=N\c3nc(cc(c4ccccc4)c3C#N)c5ccccc5)\S2)c6ccccc6	5.08	CHEMBL3413736
CHEMBL3408391	O=C1CS\C(=N/c2nc(cc(c3ccccc3)c2C#N)c4ccccc4)\N1c5ccccc5	4.34	CHEMBL3413736
CHEMBL3408392	N#Cc1c(cc(nc1\N=C\2/SC=C(N2c3ccccc3)c4ccccc4)c5ccccc5)c6ccccc6	5.17	CHEMBL3413736
CHEMBL3408393	O=C1N(\C(=N\c2nc(cc(c3ccccc3)c2C#N)c4ccccc4)\S/C/1=C/5\SC(=NN5c6ccccc6)c7ccccc7)c8ccccc8	5.6	CHEMBL3413736
CHEMBL3408394	CC(=O)C1=NN(\C(=C/2\S\C(=N/c3nc(cc(c4ccccc4)c3C#N)c5ccccc5)\N(C2=O)c6ccccc6)\S1)c7ccccc7	5.24	CHEMBL3413736
CHEMBL3408395	CCOC(=O)C1=NN(\C(=C/2\S\C(=N/c3nc(cc(c4ccccc4)c3C#N)c5ccccc5)\N(C2=O)c6ccccc6)\S1)c7ccccc7	5.34	CHEMBL3413736
CHEMBL3408396	O=C(Nc1ccccc1)C2=NN(\C(=C/3\S\C(=N/c4nc(cc(c5ccccc5)c4C#N)c6ccccc6)\N(C3=O)c7ccccc7)\S2)c8ccccc8	5.47	CHEMBL3413736
CHEMBL3408617	CCOc1nc(NC(=O)C2(CCC2)NC(=O)c3ccc4c(C5CCCC5)c(c6ccc(F)cn6)n(C)c4c3)ccc1\C=C\C(=O)O	5.68	CHEMBL3412836
CHEMBL3408622	CCOc1nc(NC(=O)C2(CCC2)NC(=O)c3ccc4c(c3)c(C)c(c5ccc(F)cn5)n4C6CCCCC6)ccc1\C=C\C(=O)O	5.85	CHEMBL3412836
CHEMBL3409256	NC(=O)c1ccccc1OCCCN2CCN(CC2)c3cccc4c3ccn4S(=O)(=O)c5ccccc5	5.21	CHEMBL3413549
CHEMBL3409588	OC[C@@H](N1C=CC(=CC1=O)c2ccnc(NC3CCOCC3)n2)c4ccc(Cl)c(F)c4	4.84	CHEMBL3413971
CHEMBL3410223	Cc1nc(C#Cc2ccnc(Cl)c2)c(C)n1c3ccc(OC(F)(F)F)cc3	6	CHEMBL3412492
CHEMBL3415583	Cc1cc(C)nc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)cnc2C(=O)N)c1	5.8	CHEMBL3418525
CHEMBL3415585	Cc1cc(C)nc(Nc2cc(NC[C@@H](N)CC(F)F)cnc2C(=O)N)c1	5.28	CHEMBL3418525
CHEMBL3415586	Cc1cc(C)nc(Nc2cc(NC[C@@H](N)C(F)(F)F)cnc2C(=O)N)c1	4.38	CHEMBL3420425
CHEMBL3415587	Cc1cc(C)nc(Nc2cc(NCC3(N)CC3)cnc2C(=O)N)c1	5.77	CHEMBL3418525
CHEMBL3415588	COC[C@H](N)CNc1cnc(C(=O)N)c(Nc2cc(C)cc(C)n2)c1	5.8	CHEMBL3418525
CHEMBL3415589	Cc1cc(C)nc(Nc2cc(N[C@@H]3CS(=O)(=O)CC[C@@H]3N)cnc2C(=O)N)c1	4.54	CHEMBL3418525
CHEMBL3415591	Cc1cc(C)nc(Nc2cc(NC[C@@H](N)CCS(=O)(=O)C)cnc2C(=O)N)c1	4.85	CHEMBL3418525
CHEMBL3415592	N[C@H]1CCCC[C@H]1Nc2cnc(C(=O)N)c(Nc3cccc(n3)C(F)(F)F)c2	6.22	CHEMBL3418525
CHEMBL3415593	COc1cc(C)nc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)cnc2C(=O)N)c1	5.77	CHEMBL3418525
CHEMBL3415594	Cc1cc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)cnc2C(=O)N)nc(C)c1c4cnn(C)c4	6	CHEMBL3418525
CHEMBL3415595	Cc1cc(CC(C)(C)O)cc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)cnc2C(=O)N)n1	5.23	CHEMBL3418525
CHEMBL3415596	Cc1cc(cc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)cnc2C(=O)N)n1)C(C)(C)O	5.19	CHEMBL3418525
CHEMBL3415597	Cc1nc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)cnc2C(=O)N)cc(OCC(C)(C)O)n1	4.75	CHEMBL3418525
CHEMBL3415598	Cc1cc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)cnc2C(=O)N)nc(n1)n4nccn4	4.36	CHEMBL3418525
CHEMBL3415610	COc1cccc2[nH]c(cc12)c3nc(N[C@@H]4CCOC[C@@H]4N)cnc3C(=O)N	4.66	CHEMBL3418525
CHEMBL3416021	N[C@H]1CCCC[C@H]1Nc2ccc(C(=O)N)c(Nc3cccc(c3)n4nccn4)n2	5.07	CHEMBL3419125
CHEMBL3416023	N[C@H]1CCCC[C@H]1Nc2cnc(C(=O)N)c(Nc3cccc(c3)n4nccn4)n2	5	CHEMBL3419125
CHEMBL3416024	N[C@H]1CCCC[C@H]1Nc2cnc(C(=O)N)c(Nc3cccc4cc[nH]c34)n2	5.09	CHEMBL3419125
CHEMBL3416025	N[C@H]1CCCC[C@H]1Nc2nnc(C(=O)N)c(Nc3cccc(c3)n4nccn4)n2	5.43	CHEMBL3419125
CHEMBL3416026	N[C@H]1CCCC[C@H]1Nc2nnc(C(=O)N)c(Nc3cccc4cc[nH]c34)n2	4.55	CHEMBL3626606
CHEMBL3416027	N[C@H]1CCCC[C@H]1Nc2nnc(C(=O)N)c(Nc3cccc4[nH]ccc34)n2	5.43	CHEMBL3419125
CHEMBL3416047	NC[C@H]1C[C@@H]1c2cc(Cl)ccc2OCC=C.OC(=O)C(F)(F)F	6.57	CHEMBL3420397
CHEMBL3416051	Cl.NC[C@H]1C[C@@H]1c2cc(Cl)ccc2OCC(=C)F	5.4	CHEMBL3420397
CHEMBL3416055	Cl.NC[C@H]1C[C@@H]1c2cc(Cl)ccc2OCCF	5.7	CHEMBL3420397
CHEMBL3417042	Clc1ccc(cc1Cl)n2cc(NCCN3CCCCC3)nn2	5.77	CHEMBL3419515
CHEMBL3417043	Clc1ccc(c(Cl)c1)n2cc(NCCN3CCCCC3)nn2	5.31	CHEMBL3419515
CHEMBL3417044	Clc1ccc(cc1)n2cc(NCCN3CCCCC3)nn2	5.51	CHEMBL3419515
CHEMBL3417045	Fc1cccc(c1)n2cc(NCCN3CCCCC3)nn2	5.28	CHEMBL3419515
CHEMBL3417047	Fc1ccc(cc1F)n2cc(NCCN3CCCCC3)nn2	5.66	CHEMBL3419515
CHEMBL3417058	Clc1ccc(Cn2cc(NCCN3CCCCC3)nn2)cc1Cl	5.66	CHEMBL3419515
CHEMBL3417066	Clc1ccc(Cn2cc(NCCN3CCCCCC3)nn2)cc1Cl	5.41	CHEMBL3419515
CHEMBL3417071	C[C@@H]1CCC[C@H](C)N1CCNc2cn(Cc3ccc(F)cc3)nn2	6.22	CHEMBL3419515
CHEMBL3417505	C[C@H](COc1ccc(cc1)C2=NNC(=O)C3CC23)CN4CCC[C@H]4C	5.1	CHEMBL3421062
CHEMBL3417742	COc1ccc(Oc2ccc(cc2)S(=O)(=O)C3(CCC4(CCNCC4)C3)C(=O)NO)cc1	4.43	CHEMBL3419072
CHEMBL3417745	ONC(=O)C1(CCC2(CCNCC2)C1)S(=O)(=O)c3ccc(Oc4ccc(OC(F)(F)F)cc4)cc3	4	CHEMBL3419072
CHEMBL3417746	ONC(=O)C1(CCC2(CCNCC2)C1)S(=O)(=O)c3ccc(OCc4ccc(OC(F)(F)F)cc4)cc3	4.3	CHEMBL3419072
CHEMBL3417767	COc1ccc(cc1)C(=O)Oc2ccc(cc2)S(=O)(=O)C3(CCC4(CCNCC4)C3)C(=O)NO	4.2	CHEMBL3419072
CHEMBL3421646	COc1cc2ncc(F)c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2nc1OC	7.86	CHEMBL3424851
CHEMBL3422007	C[C@H]1N(CCn2c1nnc2c3cccc(C)n3)C(=O)c4ccc(cc4)c5cccs5	5.14	CHEMBL3425006
CHEMBL3422008	C[C@H]1N(CCn2c1nnc2c3cncc(C)n3)C(=O)c4ccc(cc4)c5cccs5	5.33	CHEMBL3425006
CHEMBL3422009	C[C@H]1N(CCn2c1nnc2c3csc(n3)c4ccc(F)cc4F)C(=O)c5ccc(cc5)c6cccs6	5.85	CHEMBL3610078
CHEMBL3422010	C[C@H]1N(CCn2c1nnc2c3csc(C)n3)C(=O)c4ccc(cc4)c5cccs5	4.62	CHEMBL3425006
CHEMBL3422012	Cc1nc(cs1)c2nnc3CN(CCn23)C(=O)c4ccc(cc4)c5cccs5	4.57	CHEMBL3425006
CHEMBL3422015	CC(C)c1occ(n1)c2nnc3[C@@H](C)N(CCn23)C(=O)c4ccc(cc4)c5cccs5	5.14	CHEMBL3425006
CHEMBL3422016	C[C@H]1N(CCn2c1nnc2c3nc(C)cs3)C(=O)c4ccc(cc4)c5cccs5	4.77	CHEMBL3425006
CHEMBL3422017	C[C@H]1N(CCn2c1nnc2c3onc(C)n3)C(=O)c4ccc(cc4)c5cccs5	5.29	CHEMBL3425006
CHEMBL3422018	C[C@H]1N(CCn2c1nnc2c3nc(C)ns3)C(=O)c4ccc(cc4)c5cccs5	5.1	CHEMBL3610078
CHEMBL3422235	NC1=N[C@]2(CO[C@H](C[C@H]2CS1)c3occn3)c4ccc(F)cc4F	4.98	CHEMBL3423786
CHEMBL3422236	Cc1coc(n1)[C@H]2C[C@H]3CSC(=N[C@]3(CO2)c4ccc(F)cc4F)N	5.64	CHEMBL3423786
CHEMBL3422237	Cc1cc(on1)[C@H]2C[C@H]3CSC(=N[C@]3(CO2)c4ccc(F)cc4F)N	5.8	CHEMBL3423786
CHEMBL3422238	Cn1cc(cn1)[C@H]2C[C@H]3CSC(=N[C@]3(CO2)c4ccc(F)cc4F)N	5.31	CHEMBL3423786
CHEMBL3422241	C[C@H]1SC(=N[C@]2(CO[C@H](C[C@@H]12)c3occ(C)n3)c4ccc(F)cc4F)N	5.32	CHEMBL3423786
CHEMBL3422242	C[C@H]1SC(=N[C@]2(CO[C@H](C[C@@H]12)c3onc(C)c3)c4ccc(F)cc4F)N	5.68	CHEMBL3423786
CHEMBL3422243	C[C@H]1SC(=N[C@]2(CO[C@H](C[C@@H]12)c3cnn(C)c3)c4ccc(F)cc4F)N	5.32	CHEMBL3423786
CHEMBL3422244	Cc1coc(n1)[C@H]2C[C@H]3[C@@H](CF)SC(=N[C@]3(CO2)c4ccc(F)cc4F)N	4.71	CHEMBL3423786
CHEMBL3422245	Cc1cc(on1)[C@H]2C[C@H]3[C@@H](CF)SC(=N[C@]3(CO2)c4ccc(F)cc4F)N	5	CHEMBL3423786
CHEMBL3422246	Cn1cc(cn1)[C@H]2C[C@H]3[C@@H](CF)SC(=N[C@]3(CO2)c4ccc(F)cc4F)N	4.86	CHEMBL3423786
CHEMBL3422754	COc1ccc2ncc(Cl)c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1	6.5	CHEMBL3424851
CHEMBL3422755	COc1ccc2nccc(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1	5.89	CHEMBL3424852
CHEMBL3422756	COc1ccc2ncc(C#N)c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1	6.43	CHEMBL3424851
CHEMBL3422757	COc1ccc2ncc(c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1)C(F)(F)F	6.14	CHEMBL3424852
CHEMBL3422758	COc1ccc2ncc(C(F)F)c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1	5.23	CHEMBL3424851
CHEMBL3422759	COc1ccc2ncc(C)c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1	4.56	CHEMBL3424851
CHEMBL3422760	COc1ccc2ncc(CO)c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1	5.23	CHEMBL3424852
CHEMBL3422762	COc1ccc2ncc(c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1)S(=O)(=O)C	5.62	CHEMBL3424852
CHEMBL3422763	COc1ccc2ncc(OC)c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1	5.37	CHEMBL3424851
CHEMBL3422764	COc1ccc2ncc(O)c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1	5.71	CHEMBL3424851
CHEMBL3422765	Oc1ccc2ncc(F)c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1	8.32	CHEMBL3424851
CHEMBL3422768	COC(=O)c1ccc2ncc(F)c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1	8.06	CHEMBL3424851
CHEMBL3422947	Fc1cnc2ccc(nc2c1CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)C#N	8.41	CHEMBL3424851
CHEMBL3422948	Nc1ccc2ncc(F)c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1	8.49	CHEMBL3424851
CHEMBL3422949	CN(C)c1ccc2ncc(F)c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1	8.08	CHEMBL3424851
CHEMBL3422950	Fc1cnc2ccc(nc2c1CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)N7CCOCC7	7.94	CHEMBL3424851
CHEMBL3422952	COc1nc2c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c(F)cnc2cc1F	9.14	CHEMBL3424851
CHEMBL3422953	COc1cc(C)c2ncc(F)c(CCC34CCC(CC3)(CO4)NCc5ccc6OCC(=O)Nc6n5)c2n1	8.54	CHEMBL3424851
